precio;currency;localidad;provincia;km;year;marca;title;fecha_visto;modelo
6590000;$;Quilmes;Bs.As. G.B.A. Sur;1000;2021;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline 4x4;26/2/2022;Amarok
12600000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;volkswagen;Volkswagen Amarok 3.0 V6 Extreme Black Style;26/2/2022;Amarok
2950000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;1000;2021;volkswagen;Volkswagen Gol Trend 1.6 Trendline 101cv;26/2/2022;Gol Trend
5464699;$;Capital Federal;Capital Federal;1000;2022;ford;Ford Territory 1.5 Sel 4x2 (143cv) Automática - Ventas Para Empresas Sa O Srl - C;26/2/2022;Territory
5775520;$;Capital Federal;Capital Federal;1000;2022;ford;Ford Transit Furgón Largo Techo Alto Ventas Corporativas - A;26/2/2022;Argo
3410000;$;Capital Federal;Capital Federal;1000;2021;ford;Ford Ecosport 1.5 Se 123cv 4x2 Manual;26/2/2022;Ecosport
5450000;$;Capital Federal;Capital Federal;1000;2021;ford;Ford Ranger 2.2 Cd Xl Tdci 125cv 4x4;26/2/2022;Ranger
6229000;$;Vicente López;Bs.As. G.B.A. Norte;1000;2021;ford;Ford Territory 1.5t Sel;26/2/2022;Territory
5800000;$;Vicente López;Bs.As. G.B.A. Norte;1000;2020;ford;Ford Ranger 2.5 Cd Ivct Xlt 166cv;26/2/2022;Ranger
8600000;$;Tres de febrero;Bs.As. G.B.A. Oeste;1000;2021;ford;Ford Ranger 3.2 Cd Limited Tdci 200cv Automática;26/2/2022;Ranger
1800000;$;Tigre;Bs.As. G.B.A. Norte;1000;2001;ford;Ford Ranger 2.5 Xlt I Dc 4x2;26/2/2022;Ranger
13890000;$;Capital Federal;Capital Federal;1000;2022;ford;Ford Ranger Raptor 4x4 At;26/2/2022;Ranger
13000000;$;San Isidro;Bs.As. G.B.A. Norte;1000;2021;ford;Ford Ranger Raptor;26/2/2022;Ranger
6550000;$;San Miguel;Bs.As. G.B.A. Norte;1000;2022;ford;Ford Ranger Xlt;26/2/2022;Ranger
3980000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;ford;Ford Ecosport 1.5 Se 123cv 4x2 Manual;26/2/2022;Ecosport
7300000;$;Pilar;Bs.As. G.B.A. Norte;1000;2021;ford;Ford Ranger 3.2 Cd Xlt Tdci 200cv Manual 4x2;26/2/2022;Ranger
2894000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero Stepway 1.6 16v Zen;26/2/2022;Sandero Stepway
2890000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero Stepway 1.6 16v Zen;26/2/2022;Sandero Stepway
1938000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Kangoo Express Confort 1.6;26/2/2022;Kangoo
3621000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Kangoo 1.5 Dci Stepway;26/2/2022;Kangoo
2850000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero 1.6 16v Intense Cvt;26/2/2022;Sandero
2990000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero 1.6 16v Intense Cvt;26/2/2022;Sandero
1490000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Logan 1.6 16v Life;26/2/2022;Logan
5200000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Emotion Mt 4x2;26/2/2022;Ka
3053000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Kangoo Life 1.6;26/2/2022;Kangoo
8390000;$;La Matanza;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Iconic At 4x4;26/2/2022;Ka
5550000;$;La Matanza;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Emotion Mt 4x2;26/2/2022;Ka
8200000;$;Avellaneda;Bs.As. G.B.A. Sur;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Iconic At 4x4;26/2/2022;Ka
4941000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Emotion Mt 4x4;26/2/2022;Ka
4691000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Alaskan Intens 4x4;26/2/2022;Ka
9400000;$;Ituzaingó;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Iconic At 4x4;26/2/2022;Ka
3600000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero Stepway 1.6 16v Intense;26/2/2022;Sandero Stepway
3134000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero 1.6 16v Intense;26/2/2022;Sandero
4600000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Captur 2.0 Zen;26/2/2022;Captur
3100000;$;San Isidro;Bs.As. G.B.A. Norte;1000;2021;renault;Renault Sandero Stepway 1.6 16v Zen;26/2/2022;Sandero Stepway
2900000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero Stepway Stepway;26/2/2022;Sandero Stepway
2890000;$;Hurlingham;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Sandero Sandero Ph2 Zen 1.6;26/2/2022;Sandero
4941000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Alaskan Confort 4x2;26/2/2022;Ka
3080000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Sandero Intens;26/2/2022;Sandero
2800000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Logan Ph2 Life;26/2/2022;Logan
2890000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2020;renault;Renault Logan 1.6 Privilége 105cv Nac;26/2/2022;Logan
2658300;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Logan 1.6 16v Intense;26/2/2022;Logan
4100000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Kangoo Ii Life 1.6 Sce;26/2/2022;Kangoo
3360000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Duster 1.6 Ph2 4x2 Dynamique;26/2/2022;Duster
7999000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan Iconic 4x4 At;26/2/2022;Ka
4099000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Kangoo 1.6 Sce Life;26/2/2022;Kangoo
3050000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Kangoo 1.6 Sce Life;26/2/2022;Kangoo
2708300;$;Hurlingham;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Logan 1.6 16v Zen;26/2/2022;Logan
2475000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero 1.6 16v Intense;26/2/2022;Sandero
3040000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2020;renault;Renault Logan 1.6 Privilége 105cv Nac;26/2/2022;Logan
4650008;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan 2.3t 16v Confort Mt 4x2;26/2/2022;Ka
4849999;$;Cañuelas;Buenos Aires Interior;1000;2021;renault;Renault Alaskan 2.3t 16v Confort Mt 4x2;26/2/2022;Ka
2950000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero Stepway 1.6 16v Intense;26/2/2022;Sandero Stepway
4650006;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan 2.3t 16v Confort Mt 4x2;26/2/2022;Ka
4650009;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan 2.3t 16v Confort Mt 4x2;26/2/2022;Ka
4650014;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan 2.3t 16v Confort Mt 4x2;26/2/2022;Ka
4650005;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan 2.3t 16v Confort Mt 4x2;26/2/2022;Ka
2679999;$;Cañuelas;Buenos Aires Interior;1000;2021;renault;Renault Logan 1.6 16v Life;26/2/2022;Logan
4000000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 208 1.6l Active Tiptronic;26/2/2022;208
4290000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 308 1.6 Feline Hdi 115cv;26/2/2022;308
3820000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 208 1.6l Allure;26/2/2022;208
3000000;$;Almirante Brown;Bs.As. G.B.A. Sur;1000;2021;peugeot;Peugeot 208 1.5 Active;26/2/2022;208
3273000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 2008 1.6 Allure Am20;26/2/2022;2008
9880000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 3008 1.6 Gt-line Thp Tiptronic;26/2/2022;3008
3200000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 208 1.6 Active;26/2/2022;208
3148000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot Partner 1.6 Hdi Furgon Confort 92 5as;26/2/2022;Partner
3750000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 408 1.6 Feline Hdi 115cv;26/2/2022;408
3990000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 308 1.6 Feline Hdi 115cv;26/2/2022;308
690000;$;Zárate;Buenos Aires Interior;1000;2020;peugeot;Peugeot Partner Furgon Confort 1.6;26/2/2022;Partner
6500000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 308 1.6 S Allure Plus;26/2/2022;308
3150500;$;Moreno;Bs.As. G.B.A. Oeste;1000;2021;peugeot;Peugeot 208 1.6 Active;26/2/2022;208
2550000;$;Moreno;Bs.As. G.B.A. Oeste;1000;2021;peugeot;Peugeot 208 1.2 Like;26/2/2022;208
4749999;$;Cañuelas;Buenos Aires Interior;1000;2021;peugeot;Peugeot 2008 1.6 Thp Sport;26/2/2022;2008
3199000;$;Capital Federal;Capital Federal;1000;2020;peugeot;Peugeot 208 1.6 Allure;26/2/2022;208
2925000;$;Capital Federal;Capital Federal;1000;2021;peugeot;Peugeot 208 1.6 Active;26/2/2022;208
4150000;$;Capital Federal;Capital Federal;1000;2021;chevrolet;Chevrolet Spin 1.8 Activ Ltz 5as 105cv;26/2/2022;Spin
5036000;$;San Miguel;Bs.As. G.B.A. Norte;1000;2020;chevrolet;Chevrolet Cruze Ii 1.4 Sedan Ltz Plus;26/2/2022;Cruze II
3631000;$;San Miguel;Bs.As. G.B.A. Norte;1000;2021;chevrolet;Chevrolet Onix Plus Premir 1.0 Manual;26/2/2022;Onix
3632000;$;San Miguel;Bs.As. G.B.A. Norte;1000;2021;chevrolet;Chevrolet Onix Plus 1.2;26/2/2022;Onix
4600000;$;Ituzaingó;Bs.As. G.B.A. Oeste;1000;2021;chevrolet;Chevrolet Tracker 1.2 Turbo At;26/2/2022;Tracker
3304900;$;Capital Federal;Capital Federal;1000;2021;chevrolet;Chevrolet Onix Plus 1.4 Black Edition;26/2/2022;Onix
8599900;$;General San Martín;Bs.As. G.B.A. Norte;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 204cv 4x2 At;26/2/2022;Hilux
8090000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Hilux Srv 4x4 Mt;26/2/2022;Hilux
6470000;$;Florencio Varela;Bs.As. G.B.A. Sur;1000;2021;toyota;Toyota Hilux 2.4 Cd Sr 150cv 4x2;26/2/2022;Hilux
10500000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Hilux Srx 4x4 At;26/2/2022;Hilux
3950000;$;Capital Federal;Capital Federal;1000;2021;toyota;Toyota Yaris 1.5 107cv Xls Pack 5 P;26/2/2022;Yaris
8990000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Hilux Srx 4x2 At;26/2/2022;Hilux
8645000;$;Capital Federal;Capital Federal;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x2 At;26/2/2022;Hilux
850000;$;San Fernando;Bs.As. G.B.A. Norte;1000;1998;toyota;Toyota Hilux 2.2 L;26/2/2022;Hilux
5200000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;toyota;Toyota Corolla 1.8 Xei Cvt 140cv;26/2/2022;Corolla
3800000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;toyota;Toyota Yaris 1.5 107cv Xls 5 P;26/2/2022;Yaris
8500000;$;San Isidro;Bs.As. G.B.A. Norte;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4;26/2/2022;Hilux
8650000;$;La Matanza;Bs.As. G.B.A. Oeste;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x2 At;26/2/2022;Hilux
9700000;$;Bahía Blanca;Buenos Aires Interior;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At;26/2/2022;Hilux
6990000;$;Capital Federal;Capital Federal;1000;2021;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x2 At;26/2/2022;Hilux
9099900;$;General San Martín;Bs.As. G.B.A. Norte;1000;2022;toyota;Toyota Hilux 2.8 Cd Srx 204cv 4x2 At;26/2/2022;Hilux
4100000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Yaris S Cvt;26/2/2022;Yaris
3800000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Yaris Xls Pack Cvt;26/2/2022;Yaris
8500000;$;Escobar;Bs.As. G.B.A. Norte;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4;26/2/2022;Hilux
6100000;$;General San Martín;Bs.As. G.B.A. Norte;1000;2021;toyota;Toyota Hilux 2.4 Cs Dx 150cv 4x2;26/2/2022;Hilux
7200000;$;Lobos;Buenos Aires Interior;1000;2021;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x2;26/2/2022;Hilux
8500000;$;Lobos;Buenos Aires Interior;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x2 At;26/2/2022;Hilux
7250000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Corolla Cross Se-g 2.0 Cvt Cross Se-g 2.0 Cvt;26/2/2022;Corolla Cross
8700000;$;Tigre;Bs.As. G.B.A. Norte;1000;2022;toyota;Toyota Corolla Corolla Cross Seg;26/2/2022;Corolla Cross
7600000;$;La Matanza;Bs.As. G.B.A. Oeste;1000;2021;toyota;Toyota Corolla Cross Seg Hybrid;26/2/2022;Corolla Cross
6000000;$;Pilar;Bs.As. G.B.A. Norte;1000;2022;toyota;Toyota Corolla Gr Sport;26/2/2022;Corolla
10500000;$;Lanús;Bs.As. G.B.A. Sur;1000;2022;toyota;Toyota Hilux 4x4 Dc Srx 2.8 Tdi At;26/2/2022;Hilux
6900000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Corolla Seg Hibrido At;26/2/2022;Corolla
10500000;$;Lanús;Bs.As. G.B.A. Sur;1000;2022;toyota;Toyota Hilux 4x4 Dc Srx 2,8 Tdi 6 At;26/2/2022;Hilux
3300000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Etios Xls Pack At 5ptas.;26/2/2022;Etios
5200000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;1000;2022;toyota;Toyota Hilux Dx;26/2/2022;Hilux
2804000;$;Luján;Buenos Aires Interior;1000;2022;toyota;Toyota Yaris Yaris Xls;26/2/2022;Yaris
5550000;$;Capital Federal;Capital Federal;1000;2021;toyota;Toyota Corolla Xei 1,8 Hibridio Automatico;26/2/2022;Corolla
11111111;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Hilux 4 X 2.  Dx Tdi. Dc.;26/2/2022;Hilux
6450000;$;Capital Federal;Capital Federal;1000;2022;toyota;Toyota Corolla Cross Xei;26/2/2022;Corolla Cross
4500000;$;Vicente López;Bs.As. G.B.A. Norte;1000;2022;toyota;Toyota Corolla Xli;26/2/2022;Corolla
9500000;$;Capital Federal;Capital Federal;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At;26/2/2022;Hilux
10190000;$;San Isidro;Bs.As. G.B.A. Norte;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At;26/2/2022;Hilux
8500000;$;Pilar;Bs.As. G.B.A. Norte;1000;2021;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x2 At;26/2/2022;Hilux
6990000;$;Pilar;Bs.As. G.B.A. Norte;1000;2021;toyota;Toyota Hilux 2.4 Cd Dx 150cv 4x4;26/2/2022;Hilux
6500000;$;Capital Federal;Capital Federal;1000;2020;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x2;26/2/2022;Hilux
10490000;$;Pilar;Bs.As. G.B.A. Norte;1000;2022;toyota;Toyota Hilux Hilux Srx 4x4 At;26/2/2022;Hilux
7950000;$;Capital Federal;Capital Federal;1000;2020;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x4;26/2/2022;Hilux
8850000;$;Capital Federal;Capital Federal;1000;2021;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x4 At;26/2/2022;Hilux
7000000;$;Capital Federal;Capital Federal;1000;2018;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x4;26/2/2022;Hilux
5800000;$;Capital Federal;Capital Federal;1000;2021;toyota;Toyota Corolla Gr-sport 2.0 Cvt;26/2/2022;Corolla
4899999;$;La Matanza;Bs.As. G.B.A. Oeste;1000;2022;toyota;Toyota Corolla Corolla Xei 2.0 Mt;26/2/2022;Corolla
7000000;$;Capital Federal;Capital Federal;1000;2017;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x4;26/2/2022;Hilux
3200000;$;Lanús;Bs.As. G.B.A. Sur;1000;2022;toyota;Toyota Etios Xls Pack 1,5 Mt;26/2/2022;Etios
4950000;$;Tigre;Bs.As. G.B.A. Norte;1000;2022;toyota;Toyota Corolla Xli 2.0 M/t;26/2/2022;Corolla
9800000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At;26/2/2022;Hilux
9900000;$;Pilar;Bs.As. G.B.A. Norte;1000;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x2 At;26/2/2022;Hilux
2899800;$;Tigre;Bs.As. G.B.A. Norte;1000;2021;fiat;Fiat Cronos 1.8 16v Precision;26/2/2022;Cronos
2899700;$;Tigre;Bs.As. G.B.A. Norte;1000;2021;fiat;Fiat Cronos 1.8 16v Precision Pack Premium;26/2/2022;Cronos
3749700;$;Tigre;Bs.As. G.B.A. Norte;1000;2021;fiat;Fiat Cronos 1.8 16v Precision At6 Pack Premium;26/2/2022;Cronos
5290000;$;Moreno;Bs.As. G.B.A. Oeste;1000;2021;fiat;Fiat Cronos 1.3 Gse Drive Pack Conectividad;26/2/2022;Cronos
2990000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;fiat;Fiat Cronos 1.3 Gse Drive Pack Conectividad;26/2/2022;Cronos
3050000;$;Pilar;Bs.As. G.B.A. Norte;1000;2022;fiat;Fiat Cronos Precision;26/2/2022;Cronos
6490000;$;Capital Federal;Capital Federal;1000;2022;fiat;Fiat Toro 1.3 T270 Volcano 4x2 At6 175cv;26/2/2022;Toro
3000000;$;Pergamino;Buenos Aires Interior;1000;2020;fiat;Fiat Cronos 1.3 Gse Drive Pack Conectividad;26/2/2022;Cronos
6500000;$;Vicente López;Bs.As. G.B.A. Norte;1000;2022;fiat;Fiat Toro Freedom 2.0 4x4 At Diesel;26/2/2022;Toro
2015000;$;Capital Federal;Capital Federal;1000;2022;fiat;Fiat Cronos 1.8 Presicion;26/2/2022;Cronos
2900000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2022;fiat;Fiat Cronos Precision 1.8;26/2/2022;Cronos
1300000;$;Capital Federal;Capital Federal;1000;2022;fiat;Fiat Cronos 1,3;26/2/2022;Cronos
3990000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2021;fiat;Fiat Cronos 1.8 16v Precision At6;26/2/2022;Cronos
2890000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2021;fiat;Fiat Cronos 1.3 Gse Drive;26/2/2022;Cronos
3990000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2022;fiat;Fiat Cronos 1.8 16v Precision At6;26/2/2022;Cronos
2900000;$;La Matanza;Bs.As. G.B.A. Oeste;1000;2022;fiat;Fiat Cronos Drive 1.3;26/2/2022;Cronos
4350000;$;Capital Federal;Capital Federal;1000;2021;citroen;Citroën Berlingo 1.6 Xtr Hdi 92cv;26/2/2022;Berlingo
3320000;$;La Plata;Bs.As. G.B.A. Sur;1000;2019;citroen;Citroën C-elysée 1.6 Feel Vti 115;26/2/2022;C-Elysée
3450000;$;Capital Federal;Capital Federal;1000;2021;citroen;Citroën Berlingo 1.6 Xtr Hdi 92 Am18;26/2/2022;Berlingo
3990000;$;Avellaneda;Bs.As. G.B.A. Sur;1000;2021;citroen;Citroën Berlingo 1.6 Xtr Hdi 92cv;26/2/2022;Berlingo
4000000;$;Avellaneda;Bs.As. G.B.A. Sur;1000;2021;citroen;Citroën Berlingo 1.6 Xtr Hdi 92 Am18;26/2/2022;Berlingo
2525000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;1000;2020;citroen;Citroën Berlingo 1.6 Vti 115 Business;26/2/2022;Berlingo
5200000;$;Pilar;Bs.As. G.B.A. Norte;1000;2021;volkswagen;Volkswagen Virtus 1.4 Tsi Gts;28/2/2022;Virtus
6700000;$;San Miguel;Bs.As. G.B.A. Norte;1000;2022;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline At Comfortline;28/2/2022;Amarok
7745000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack;28/2/2022;Amarok
6590000;$;Quilmes;Bs.As. G.B.A. Sur;1000;2021;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline 4x4;28/2/2022;Amarok
12600000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;volkswagen;Volkswagen Amarok 3.0 V6 Extreme Black Style;28/2/2022;Amarok
2950000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;1000;2021;volkswagen;Volkswagen Gol Trend 1.6 Trendline 101cv;28/2/2022;Gol Trend
12500000;$;Capital Federal;Capital Federal;1000;2022;volkswagen;Volkswagen Amarok V6 Extreme 4x4 At9;28/2/2022;Amarok
9990000;$;Capital Federal;Capital Federal;1000;2022;ford;Ford Ranger Limited 4x4 At;28/2/2022;Ranger
5464699;$;Capital Federal;Capital Federal;1000;2022;ford;Ford Territory 1.5 Sel 4x2 (143cv) Automática - Ventas Para Empresas Sa O Srl - C;28/2/2022;Territory
5775520;$;Capital Federal;Capital Federal;1000;2022;ford;Ford Transit Furgón Largo Techo Alto Ventas Corporativas - A;28/2/2022;Argo
3410000;$;Capital Federal;Capital Federal;1000;2021;ford;Ford Ecosport 1.5 Se 123cv 4x2 Manual;28/2/2022;Ecosport
5450000;$;Capital Federal;Capital Federal;1000;2021;ford;Ford Ranger 2.2 Cd Xl Tdci 125cv 4x4;28/2/2022;Ranger
6229000;$;Vicente López;Bs.As. G.B.A. Norte;1000;2021;ford;Ford Territory 1.5t Sel;28/2/2022;Territory
5800000;$;Vicente López;Bs.As. G.B.A. Norte;1000;2020;ford;Ford Ranger 2.5 Cd Ivct Xlt 166cv;28/2/2022;Ranger
8600000;$;Tres de febrero;Bs.As. G.B.A. Oeste;1000;2021;ford;Ford Ranger 3.2 Cd Limited Tdci 200cv Automática;28/2/2022;Ranger
1800000;$;Tigre;Bs.As. G.B.A. Norte;1000;2001;ford;Ford Ranger 2.5 Xlt I Dc 4x2;28/2/2022;Ranger
13890000;$;Capital Federal;Capital Federal;1000;2022;ford;Ford Ranger Raptor 4x4 At;28/2/2022;Ranger
13000000;$;San Isidro;Bs.As. G.B.A. Norte;1000;2021;ford;Ford Ranger Raptor;28/2/2022;Ranger
6550000;$;San Miguel;Bs.As. G.B.A. Norte;1000;2022;ford;Ford Ranger Xlt;28/2/2022;Ranger
3980000;$;La Plata;Bs.As. G.B.A. Sur;1000;2021;ford;Ford Ecosport 1.5 Se 123cv 4x2 Manual;28/2/2022;Ecosport
2894000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero Stepway 1.6 16v Zen;28/2/2022;Sandero Stepway
2890000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero Stepway 1.6 16v Zen;28/2/2022;Sandero Stepway
1938000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Kangoo Express Confort 1.6;28/2/2022;Kangoo
3621000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Kangoo 1.5 Dci Stepway;28/2/2022;Kangoo
2850000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero 1.6 16v Intense Cvt;28/2/2022;Sandero
2990000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero 1.6 16v Intense Cvt;28/2/2022;Sandero
3053000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Kangoo Life 1.6;28/2/2022;Kangoo
8390000;$;La Matanza;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Iconic At 4x4;28/2/2022;Ka
5550000;$;La Matanza;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Emotion Mt 4x2;28/2/2022;Ka
8200000;$;Avellaneda;Bs.As. G.B.A. Sur;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Iconic At 4x4;28/2/2022;Ka
4941000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Emotion Mt 4x4;28/2/2022;Ka
4691000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Alaskan Intens 4x4;28/2/2022;Ka
9400000;$;Ituzaingó;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Alaskan 2.3 Bit 16v Iconic At 4x4;28/2/2022;Ka
3600000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero Stepway 1.6 16v Intense;28/2/2022;Sandero Stepway
3134000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Sandero 1.6 16v Intense;28/2/2022;Sandero
4600000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Captur 2.0 Zen;28/2/2022;Captur
3100000;$;San Isidro;Bs.As. G.B.A. Norte;1000;2021;renault;Renault Sandero Stepway 1.6 16v Zen;28/2/2022;Sandero Stepway
2890000;$;Hurlingham;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Sandero Sandero Ph2 Zen 1.6;28/2/2022;Sandero
4941000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Alaskan Confort 4x2;28/2/2022;Ka
3080000;$;Capital Federal;Capital Federal;1000;2022;renault;Renault Sandero Intens;28/2/2022;Sandero
2800000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Logan Ph2 Life;28/2/2022;Logan
2890000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2020;renault;Renault Logan 1.6 Privilége 105cv Nac;28/2/2022;Logan
2658300;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Logan 1.6 16v Intense;28/2/2022;Logan
4100000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Kangoo Ii Life 1.6 Sce;28/2/2022;Kangoo
3360000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Duster 1.6 Ph2 4x2 Dynamique;28/2/2022;Duster
7999000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Alaskan Iconic 4x4 At;28/2/2022;Ka
4099000;$;Castelar;Bs.As. G.B.A. Oeste;1000;2021;renault;Renault Kangoo 1.6 Sce Life;28/2/2022;Kangoo
3050000;$;Capital Federal;Capital Federal;1000;2021;renault;Renault Kangoo 1.6 Sce Life;28/2/2022;Kangoo
